,Friedel_et_al_B_cells,Tani_et_al_Hela,Schofield_et_al_K562,Mele_et_al_K562,Mele_et_al_H1-ESC,Wu_et_al_K562,Wu_et_al_293T,Arango_et_al_Hela,Wachutka_et_al_K562
ENSG00000011566,174.2,2.56,0.55405,3.521384666666666,3.657768666666667,-0.200525722,-0.04155879734629,2.68241287687584,287.37481249608
ENSG00000011590,,2.04,,,,,,,
ENSG00000011638,,3.77,,6.507457666666666,8.294675666666668,-0.059258884,0.0925988445518712,2.76861474793596,
ENSG00000011677,,14.4,,,20.549766666666667,-0.069671244,,6.03180846958315,152.759917540486
ENSG00000012048,496.3,8.0,3.7564,4.271757,5.564927,-0.080948568,0.0110334978512656,3.28072131831978,304.670987640566
ENSG00000012061,155.3,9.33,,9.864640666666666,,-0.049468931,0.0323671915937853,5.78869474794274,452.880676460207
ENSG00000012124,,,,8.21428,,,,,
ENSG00000012171,,3.85,,,,,-0.0269331217149324,,
ENSG00000012174,,10.42,,2.531774,,-0.091549291,0.0491433269444814,4.30595839181317,
ENSG00000012211,,3.39,,2.406397,,,-0.0171056841392168,3.10577478033354,502.90983151076597
ENSG00000012232,,4.55,1.02365,1.6947370000000002,5.7485186666666666,-0.193636675,-0.0154987563204661,2.74910002908819,
ENSG00000012660,390.6,9.73,2.7157,,,-0.120779066,0.0176269002339108,4.68981836398898,906.1684320625169
ENSG00000012779,444.6,,,,,,0.193953195631674,3.18504961890334,580.653040778471
ENSG00000012822,,8.25,,16.321915333333333,,,0.0230689800405564,3.09935861566232,909.413551023804
ENSG00000012963,,,3.364,5.939107,8.867430333333333,-0.116246665,0.0120058762998894,3.26372967408164,558.664870003368
ENSG00000012983,298.6,3.03,0.7850999999999999,5.016231666666666,,-0.167224801,-0.0107702625073447,3.00109604224427,210.834932709138
ENSG00000013016,,,,,5.787706333333333,,0.0216820577516681,,
ENSG00000013275,,14.15,4.47375,16.502703333333333,15.70707,,0.0497281993353982,7.5793006033433,445.065894847117
ENSG00000013288,312.2,,,9.662739666666667,,-0.057359264,-0.0650934841121166,,291.666856028021
ENSG00000013297,,,,,,,-0.0556185271670824,2.91562703805363,
ENSG00000013306,1308.5,,,,,,0.0512433996416464,,2584.09629844122
ENSG00000013364,226.5,18.0,,8.883365666666666,,,0.0799999610540875,8.07940695997037,
ENSG00000013374,958.9,6.15,3.9627499999999998,6.313871333333334,9.930917333333333,-0.077444679,0.0273015566292269,3.78653538842022,431.020280037438
ENSG00000013375,,5.54,2.21755,4.476549666666666,8.429863333333332,-0.114241268,-0.0365136221449155,3.488338972925,386.193041127238
ENSG00000013392,,1.98,,1.8972143333333333,1.8428996666666666,-0.30174482,-0.108498209172808,2.89140015290767,352.088402358599
ENSG00000013441,,2.22,0.36119999999999997,0.45051750000000007,0.8440567,-0.278871313,-0.133678297043723,,70.7815127056586
ENSG00000013503,214.9,3.77,1.37225,2.266334,3.7319576666666667,-0.204916792,0.0251499531281682,2.55632542811086,94.02534841205059
ENSG00000013523,608.9,6.76,,4.551961666666666,9.477612,-0.071410715,0.0159201853219813,3.04871476765064,
ENSG00000013561,405.7,6.07,1.9757500000000001,3.772774666666667,,-0.089552227,0.025477453154557,2.98216774399085,370.901725779496
ENSG00000013563,,21.0,,,,,0.081829883691743,10.6451732492235,1689.02524975558
ENSG00000013573,117.4,3.17,1.13305,12.745566666666667,,-0.063751204,0.014160545038536,2.95888155763701,220.83844421836497
ENSG00000013583,,6.95,,8.752295333333334,8.832764333333335,-0.092485807,0.0677328893821932,4.95528021920101,
ENSG00000013588,,5.26,,,,,-0.0180950795367934,2.48927326031085,83.0963148796138
ENSG00000013619,,3.28,,,,,0.140659124888328,3.10469611201846,
ENSG00000013810,269.9,6.24,1.91485,3.383233666666667,7.729535666666667,-0.143495919,0.0285619118087565,2.90930597421617,343.76156744524
ENSG00000014123,,3.51,1.9099499999999998,5.714721666666667,4.807808666666666,-0.153272873,0.0160588040305506,2.87828564438303,572.937758012596
ENSG00000014138,232.9,6.06,1.6513499999999999,4.117006666666666,4.636442333333334,,0.0198901618392179,3.04480992529148,121.21536010417401
ENSG00000014164,,3.33,0.5869500000000001,1.8418253333333334,2.503617333333333,-0.181393855,-0.0262843961030056,2.82479527516735,353.79644879544196
ENSG00000014216,,,7.9107,17.179779999999997,17.851709999999997,,0.0189536098915124,8.96312118229513,849.019267005184
ENSG00000014257,,,,,,,,5.27659595069884,
ENSG00000014641,849.7,,,,16.803743333333333,-0.018793083,0.0441765635648536,17.8363042154353,1123.54978800715
ENSG00000014824,786.2,12.67,,12.319513333333333,19.113583333333334,-0.050293151,0.0337552693954014,7.54076159953142,732.973760064165
ENSG00000014914,,2.7,,,,,-0.0169589202512709,3.43826209301926,69.712104228829
ENSG00000014919,1727.7,10.67,,9.79485,8.244370666666667,,0.0446997350832459,4.08147537312456,1323.0475168458302
ENSG00000015133,48.4,,0.9473,,,-0.110705879,-0.0421940671910471,3.01608688153438,370.836532633692
ENSG00000015153,,2.86,,4.635973,,-0.112407325,-0.0274739655926613,2.65358872091972,120.275604574928
ENSG00000015171,,6.0,,2.4072,,-0.208753191,-0.00531779614125306,4.49101312337507,416.069370830219
ENSG00000015285,602.6,,,9.766044,,,-0.109430476559384,3.33036973042869,
ENSG00000015413,,,,,,,0.169729244353516,,
ENSG00000015475,601.2,8.22,2.56675,16.017066666666665,26.575253333333336,-0.058933959,0.0474007983844765,5.56542057167848,238.72390318891001
ENSG00000015479,398.4,19.0,4.29915,13.452756666666666,,-0.070113115,0.032672618340889,6.13058714217291,363.325494299674
ENSG00000015532,66.3,2.99,,1.6726686666666666,3.3145543333333336,-0.090527213,-0.058635325384073,2.94394024233321,
ENSG00000015568,,,,,,,-0.0769706590962966,,
ENSG00000015676,319.3,4.4,2.2211,3.331133666666666,9.997571666666666,-0.092015365,0.0195365265695085,2.73483471219957,218.460951493078
ENSG00000016082,,2.13,,,0.9425593,,-0.128654337833403,,
ENSG00000016391,,5.08,,,4.0088246666666665,,0.029753031263381,2.92768772798888,
ENSG00000016864,165.3,4.47,,4.1536653333333335,8.011217666666667,-0.141998905,0.0225182277007308,3.93135379134023,570.686346155521
ENSG00000017260,362.8,10.55,3.0808999999999997,5.714100666666667,,-0.10262838,0.0316463027041597,9.31141486868812,380.13018758542
ENSG00000017427,,2.86,,,,-0.072786323,,,
ENSG00000017483,570.4,,,21.857713333333336,,,,2.64215581742651,2379.06016058555
ENSG00000017797,247.4,6.11,2.9354,4.2405159999999995,,-0.122149942,0.0232013557438922,4.14025583332868,464.70379682098
ENSG00000018189,907.9,3.39,,6.519471333333333,,-0.066166479,0.0270734845445129,3.37130928303276,478.214541294159
ENSG00000018236,,,,,10.837420333333334,,0.0728907265327333,,
ENSG00000018280,,,,5.374986,,,,3.36142018521047,
ENSG00000018408,,5.21,,,3.3776570000000006,,0.0154628729649433,3.18661156889147,
ENSG00000018510,685.9,9.33,4.33995,6.448040333333334,7.212647,-0.107760398,0.0403144020225586,4.09672717593206,419.423456482258
ENSG00000018610,,9.5,,8.148387333333334,6.367177333333333,-0.078089095,0.029712452848512,3.83341551630931,286.948895739035
ENSG00000018625,,,,,,,,3.13846090196651,
ENSG00000018699,497.4,9.1,3.8202499999999997,5.462703666666666,6.594163666666667,-0.143366895,0.0332822584745436,3.79435019014609,260.515677031936
ENSG00000018869,,,,,,-0.080859103,-0.0491609627485742,,57.774180830562706
ENSG00000019102,,,,,,,-0.105835870862298,,
ENSG00000019144,,3.64,1.1918,2.854726,,,-0.0400975219219665,2.72112741314114,
ENSG00000019485,,,,1.1852083333333334,1.8240930000000002,-0.127438608,-0.018347203092047,3.28314877957505,
ENSG00000019505,,,,,5.604467333333332,,,,
ENSG00000019549,,2.33,,,0.8211761333333333,,-0.238729006312889,2.69878035698189,
ENSG00000019582,390.8,3.03,,,,,0.0707491252763354,,
ENSG00000019991,,2.35,,,,,,,
ENSG00000019995,101.1,2.86,,2.2240233333333332,1.7445273333333333,,-0.0625052728978483,3.3396462347116,
ENSG00000020129,215.1,6.3,2.4526000000000003,5.450472333333333,9.254110333333333,-0.034818705,0.00490054050592976,3.23461358146722,467.92999065547997
ENSG00000020181,,5.04,,,,,-0.00812385469640268,,
ENSG00000020256,95.2,2.99,0.5145500000000001,1.3893676666666668,2.6882369999999995,-0.270646423,-0.0754480075501186,2.91671257306794,
ENSG00000020426,385.7,2.86,,5.844908333333334,4.9600643333333325,-0.128351566,0.0269210616357941,3.28577751600581,565.270555676047
ENSG00000020577,,2.94,0.6042000000000001,3.742454,,-0.192140203,-0.0625273389344227,3.00737469641725,
ENSG00000020633,83.0,2.99,,,,,0.0456510977329704,3.53938086887639,
ENSG00000020922,,2.99,4.3182,8.864395000000002,15.929730000000001,-0.100537444,0.0232561793613822,,365.193426550919
ENSG00000021300,,,,,,,0.0329446058120908,,
ENSG00000021355,,8.0,,10.163496,12.352656666666666,-0.057216537,0.0154156861475571,5.29056643568738,651.903969223361
ENSG00000021574,448.6,8.48,3.0810500000000003,,,-0.166165321,0.00875609749653375,3.40885159906238,148.55740281948601
ENSG00000021645,,,,,3.585044,,-0.0615916779366359,,
ENSG00000021762,,3.85,,,,,0.0316643369882223,2.86247298730071,
ENSG00000021776,413.8,8.46,3.0147,5.017915,7.4271193333333345,-0.152698812,0.0141811176613016,3.65211289332598,156.959829228743
ENSG00000021826,,,,,,-0.116902118,0.000788468966756486,,
ENSG00000022267,,19.76,,,,,0.05488152984362,13.8855232940286,
ENSG00000022277,,14.46,,17.69417,17.967543333333335,-0.061270421,0.04028375742939,,339.935880371963
ENSG00000022556,373.2,,,6.991399333333334,10.91069,-0.118006513,,,182.467975771558
ENSG00000022567,,,0.9481499999999999,1.7822766666666665,3.124766333333333,-0.198380061,-0.0461250644806042,2.81305069569111,
ENSG00000022840,209.8,11.38,5.6690000000000005,7.645213999999999,,-0.067260795,0.0403880474476114,6.30780241720616,333.538997829043
ENSG00000022976,,2.99,,2.6024559999999997,,-0.127349677,-0.0272401594234383,2.76816638064957,
ENSG00000023041,341.5,4.0,,3.7196016666666663,9.072893333333333,-0.077653478,0.015616304961515,3.48894650726408,338.499287773778
ENSG00000023171,,,,,1.9125766666666666,,-0.0340478214596278,2.61249075078383,
ENSG00000023191,299.2,13.09,1.8404,14.054670000000002,6.098201333333333,-0.056681384,0.0350236378722626,8.74770291604174,398.866070495383
ENSG00000023228,664.7,16.22,4.7984,15.097003333333333,10.873139666666667,-0.097245068,0.0490218747901388,5.62141283700564,511.833929096706
ENSG00000023287,311.9,9.16,3.02745,2.289498,4.016645666666666,-0.074808143,-0.00736248149903576,4.49624144733809,177.92678580620097
ENSG00000023318,,20.0,5.1016,8.867324666666667,,-0.124277196,0.0280247283549819,23.9555524235915,822.955732824458
ENSG00000023330,123.6,6.35,0.905,2.462449,2.995908333333333,-0.111344678,-0.0297534961853889,4.21199112595113,192.25389764149398
ENSG00000023445,114.3,,,,,,,3.05745687098256,
ENSG00000023516,354.1,4.0,0.6671,3.2648573333333335,,-0.121531131,-0.00401982296684955,3.85545047916089,
ENSG00000023572,486.4,8.42,,4.046893333333333,4.249434333333333,-0.05851471,-0.0108153663244206,5.60561942964645,306.042449890288
ENSG00000023608,197.4,2.33,,2.350060666666667,2.93652,-0.195844638,-0.0221516453845851,2.74799427148539,
ENSG00000023697,567.7,18.0,,9.100780333333333,,,0.0412912222514995,8.77509451905752,1976.5512293642398
ENSG00000023734,410.9,18.55,6.230499999999999,11.785843333333334,,-0.067621759,0.0458890961338806,12.351751058673,806.866687898478
ENSG00000023839,,2.56,,,,,-0.121946097316644,3.09216716963364,
ENSG00000023892,540.3,,,7.916442666666666,14.309821000000001,-0.113264574,-0.0122632041492424,,2741.64017814625
ENSG00000023902,114.3,2.56,,3.663814666666667,,-0.178972762,0.0122265435066732,2.88325026232211,
ENSG00000023909,322.6,5.69,2.16685,3.6825276666666666,3.7856016666666665,-0.082674523,0.0120734820544143,3.16507890236353,246.82151258042703
ENSG00000024048,317.9,3.45,3.0499,2.875106666666667,3.839036,-0.169912538,-0.00870393797527098,2.87891669899905,225.22860430283902
ENSG00000024422,,7.53,,4.478065666666667,,,0.031512753493887,3.7113126077807,
ENSG00000024526,530.5,3.13,0.6142000000000001,2.247367333333333,6.475816333333333,-0.149927647,0.00450550988273785,2.70942971669078,251.090972497674
ENSG00000024862,565.6,8.89,,14.059076666666664,10.172968666666668,-0.098711283,0.0403182911256381,3.70479039273464,326.534813414317
ENSG00000025039,333.8,2.82,,,4.113776666666666,,0.00341637418585531,4.10382457446037,476.73391568460505
ENSG00000025156,185.8,2.56,0.34550000000000003,2.0037570000000002,1.5804793333333336,-0.237473053,-0.0480798616232987,2.67515183143765,295.546367255551
ENSG00000025293,101.8,2.9,1.19045,1.517597,2.647240666666667,-0.185777152,-0.0335895986925625,2.84766452111869,
ENSG00000025423,,,,,,-0.126030511,0.0105925956659132,4.59435959637849,
ENSG00000025434,,6.4,,3.837588,16.194766666666666,,-0.0245001799542693,3.33186778514604,738.306629120721
ENSG00000025708,,3.39,,,,,-0.0543206032527263,4.52573465088161,
ENSG00000025770,,10.91,,19.00049,,,0.0346181867964594,5.5251193784399,383.95887022583196
ENSG00000025772,370.8,11.62,2.7525000000000004,,,-0.118597296,0.0356922860211991,7.59004350821551,365.46789177277003
ENSG00000025796,574.2,10.46,3.73285,9.446840666666667,,-0.124704174,0.0478088906913853,5.57411510845329,345.14777449085096
ENSG00000025800,265.7,7.41,0.55785,2.312762333333333,4.041355333333333,-0.167637402,0.0390678846488521,2.91813653878331,222.21861411894199
ENSG00000026025,800.2,23.17,5.503399999999999,19.433216666666667,,-0.05582769,0.0573977876085551,7.84521198466758,704.939509929447
ENSG00000026036,,,,,,,0.0382745384432984,,
ENSG00000026103,231.8,2.53,,,,,0.00729771182489603,2.58565583052046,
ENSG00000026297,1308.7,,,19.965156666666662,,,0.0484158488696085,,1160.5076923506801
ENSG00000026508,,14.93,,11.534538333333336,,-0.060061082,,7.04660108005475,165.514772627881
ENSG00000026559,,3.17,,,4.462835,,-0.00190529900101983,,
ENSG00000026652,,2.3,0.606,7.114144666666667,,-0.113496693,-0.00160982738928615,2.41947216879582,249.27542192927
ENSG00000026950,,4.28,,,,-0.177645146,-0.0247726943305533,2.96777135185489,696.729982680678
ENSG00000027001,726.2,17.45,,23.38051333333333,18.45485,,0.0310218319632421,8.71718589935701,
ENSG00000027075,,,,3.0587369999999994,4.429330666666666,-0.167496963,-0.00634921684877462,2.87489801132024,
ENSG00000027697,153.5,4.89,,2.034486333333333,3.3191120000000005,-0.22991409,0.00612034969723877,3.20634853073289,391.41378090230006
ENSG00000027847,,6.82,,6.279747999999999,,-0.04991342,0.0543898625849575,3.70069310844629,
ENSG00000027869,,5.25,,6.070245666666666,4.990301,-0.017579708,0.034970256428531,3.26235567468275,
ENSG00000028116,539.4,3.23,,5.911404,6.681140666666667,-0.104442166,0.0328915740608598,4.16906497495903,619.821723927727
ENSG00000028137,,,2.1097,2.9749610000000004,,-0.17173898,,3.18052354794601,542.586598705542
ENSG00000028203,325.4,4.0,1.0812,5.279759333333334,7.406513666666666,-0.17428845,0.000833202808712567,2.76691930171713,333.087765515757
ENSG00000028277,280.5,,,,,,,2.98080260255443,
ENSG00000028310,203.0,2.94,0.8685,5.350451333333333,26.01901666666667,-0.084103633,0.00143242254831614,2.46196385197155,225.136263566853
ENSG00000028528,337.4,9.4,3.13185,8.823677666666667,,-0.144986196,0.0275501591288529,3.72672843071229,278.01175422839196
ENSG00000028839,112.2,2.82,0.43,1.5007693333333334,3.775954,-0.141301603,-0.049571428794255,2.91742927750348,331.671518718618
ENSG00000029153,869.0,3.08,,,10.126773333333333,,0.025899575849652,4.56256658474402,978.335663053842
ENSG00000029363,304.8,9.69,2.2146,5.815169999999999,5.840819000000001,-0.138596733,0.016523048959841,3.90712697586089,156.2676019928
ENSG00000029364,238.7,10.87,2.8837,3.835877,4.477468,-0.128799604,0.0439568955226477,4.43634046992378,241.810934993709
ENSG00000029534,,8.94,1.9477000000000002,4.217374333333333,,-0.088605311,-0.0171210086076409,3.73412262212232,221.553763405522
ENSG00000029639,302.8,3.64,,2.1128096666666667,2.831235,-0.150393288,-0.0337381150129889,2.75338243989699,651.014288772766
ENSG00000029725,366.1,6.33,3.67155,6.220821333333333,5.427615333333333,-0.114618713,0.0112925371383293,4.14737310499162,332.650295778614
ENSG00000029993,349.4,6.67,3.3156999999999996,13.638219999999999,11.754676666666667,-0.069822961,0.0405700214182353,3.83014227586569,219.301547637966
ENSG00000030066,105.9,10.19,1.9463,4.4361999999999995,8.467675333333332,-0.184595563,-0.0022567720454358,3.15531452589173,290.521418201831
ENSG00000030110,127.6,3.33,,4.102751,15.29939,-0.084455651,0.037816579110674,3.22445905074177,
ENSG00000030419,233.4,2.33,,,,-0.253588005,-0.0608934009136969,2.57599062321038,144.605691041256
ENSG00000030582,531.0,,,,,,0.0565575352269195,,610.4378224032599
ENSG00000031003,,3.57,0.98685,7.773803000000001,,-0.129653598,-0.00254907307806921,3.00557735195248,110.64122211741699
ENSG00000031081,,3.17,,,1.8000663333333335,,-0.057824220664787,,
ENSG00000031691,81.0,2.6,0.52545,2.1720896666666665,7.935479333333333,-0.136864112,-0.00537370335121454,3.30538507459425,96.7866250125173
ENSG00000031698,379.1,9.08,4.4284,5.446916999999999,9.645687333333333,-0.058211091,0.0305376076899715,4.29299442990426,872.1799797702021
ENSG00000031823,192.7,4.92,1.3072,3.0057856666666662,7.194537333333333,-0.121244407,0.0235109432829923,3.06345218936826,340.86001764696704
ENSG00000032219,236.4,2.63,,1.563877,1.7341050000000002,-0.181408721,-0.126816116586222,2.44809408190142,132.691707567697
ENSG00000032389,,2.99,,8.821038666666666,,-0.053177045,0.0220257871961052,,416.347532089217
ENSG00000032444,538.1,7.29,,9.844228333333334,,,0.0243202844935548,8.11085263195016,710.0869165128571
ENSG00000032742,436.6,2.7,,5.26152,6.882233333333333,-0.11927653,0.0459172084928622,3.53601373003074,
ENSG00000033011,,9.67,,7.702330333333333,9.218731333333333,-0.065903562,0.0135397300248476,4.77098306747747,198.141097546908
ENSG00000033030,172.3,2.5,0.5796,1.309958,2.0856096666666666,-0.210315919,-0.0801441223665963,2.58232955700513,163.85648931095
ENSG00000033050,623.8,8.8,3.20585,8.655334333333334,,-0.026841822,0.0232748196954336,3.70345866929011,467.59920144240306
ENSG00000033100,,4.71,0.5407,2.7354603333333336,,-0.201559227,0.0012048755432872,2.94445122591406,283.23834264331504
ENSG00000033122,,,,4.2812236666666665,,,-0.137511628963964,3.50089878281995,
ENSG00000033170,392.3,5.48,1.3731499999999999,1.7867386666666665,3.613985,-0.165737851,0.0116001436811286,3.05637469562403,502.92007846347997
ENSG00000033178,,3.51,3.8287,4.283879333333333,4.991014,-0.1277078,0.0457116082444878,3.65074975561233,701.182825179211
ENSG00000033327,,2.74,0.6575,2.646046666666667,,-0.071146691,-0.119188239431029,2.86638827200132,251.508486096583
ENSG00000033627,,15.67,2.5793,4.654924,,-0.057087583,-0.0707405966120388,3.68321063179288,290.855000698849
ENSG00000033800,184.5,2.56,0.5407,1.1432126666666667,1.4029886666666667,-0.223016876,-0.0776342374527802,2.41648760620273,218.86836717963402
ENSG00000033867,330.2,3.23,,4.109700666666666,4.285402666666667,-0.134042375,-0.0111603020165344,3.64211832687367,654.785329020807
ENSG00000034053,,,1.6964000000000001,4.648476666666666,,-0.073161832,0.0273775636142219,,474.87234330503
ENSG00000034152,334.3,5.17,,3.086209,8.462161333333334,-0.161324575,0.019503040110546,3.2331848633368,
ENSG00000034510,526.4,,8.14155,,,,0.0578360095013677,,413.125290397827
ENSG00000034533,,2.53,,0.9893772333333333,1.9311033333333334,-0.252162614,-0.0805685015365649,,98.81035314038309
ENSG00000034677,72.3,2.13,,2.1440866666666665,,-0.258655579,-0.0733578901375021,2.70996838879404,
ENSG00000034693,1322.3,8.97,,7.567162333333333,5.43621,-0.126261447,-0.0190853279431658,4.42263476459641,642.343280326276
ENSG00000034713,593.7,11.38,,20.91358666666667,,-0.082021993,0.0513049061597061,7.08659971387903,515.011891443934
ENSG00000035115,,,,,,,0.0199930263209377,2.67019507938616,
ENSG00000035141,292.8,8.69,4.1549,10.669013333333334,16.965933333333336,-0.051712699,0.0428295713548115,5.23932096943047,544.519674103786
